30789
FBtr0077985	1149444	1150676	1149448	2	5	1778	13061
FBtr0077960	1150765	1151763	1150676	1	1	1783	13586
FBtr0332274	1151677	1156310	1151763	2	5	1784	12172
FBtr0100023	1151677	1156310	1156310	2	7	1789	12172
FBtr0100022	1151677	1158261	1156310	2	5	1796	12172
FBtr0331287	1158660	1160219	1158261	1	3	1801	12690
FBtr0077961	1158660	1160219	1160219	1	2	1804	12690
FBtr0077981	1160289	1163885	1160219	2	5	1806	13821
FBtr0331289	1160289	1163885	1163885	2	5	1811	13821
FBtr0077982	1160289	1163885	1163885	2	4	1816	13821
FBtr0077962	1164442	1166424	1163885	1	2	1820	11818
FBtr0077964	1166505	1167210	1166424	1	2	1822	11615
FBtr0304710	1167171	1169941	1167210	2	4	1824	11273
FBtr0077980	1167171	1170078	1169941	2	4	1828	11273
FBtr0344015	1167171	1170364	1170078	2	5	1832	11273
FBtr0077965	1170180	1170788	1170364	1	3	1837	13037
FBtr0077979	1170752	1172804	1170788	2	4	1840	11445
FBtr0077966	1173008	1177495	1172804	1	12	1844	13278
FBtr0331288	1173008	1177588	1177495	1	12	1856	13278
FBtr0077968	1177689	1182453	1177588	1	13	1868	12838
FBtr0344790	1177689	1182453	1182453	1	13	1881	12838
FBtr0308698	1177689	1182453	1182453	1	11	1894	12838
FBtr0335395	1177689	1182453	1182453	1	9	1905	12838
FBtr0335394	1177689	1182453	1182453	1	12	1914	12838
FBtr0077978	1182296	1184019	1182453	2	2	1926	11717
FBtr0077971	1184064	1185697	1184019	1	2	1928	11589
FBtr0307056	1185756	1196806	1185697	1	6	1930	13126
FBtr0335379	1185894	1196806	1196806	1	6	1936	13126
FBtr0307057	1186253	1196806	1196806	1	6	1942	13126
FBtr0077972	1186253	1196806	1196806	1	6	1948	13126
FBtr0077977	1198464	1199265	1196806	2	1	1954	11859
FBtr0307096	1199411	1199708	1199265	1	1	1955	13605
FBtr0335380	1199411	1199923	1199708	1	1	1956	13605
FBtr0307097	1200204	1200579	1199923	1	1	1957	11556
FBtr0335381	1200204	1200662	1200579	1	1	1958	11556
FBtr0335382	1200670	1201219	1200662	1	1	1959	11849
FBtr0077973	1200777	1201219	1201219	1	1	1960	11849
FBtr0114498	1204214	1205249	1201219	1	4	1961	11665
FBtr0299796	1219292	1229801	1205249	1	8	1965	13671
FBtr0077920	1240035	1242204	1229801	1	2	1973	11902
FBtr0335383	1240035	1243017	1242204	1	2	1975	11902
FBtr0077921	1256416	1294686	1243017	1	12	1977	13308
FBtr0479835	1256416	1296595	1294686	1	13	1989	13308
FBtr0077922	1329160	1329992	1296595	1	2	2002	13630
FBtr0305552	1334127	1334931	1329992	1	2	2004	11303
FBtr0343837	1334127	1335513	1334931	1	2	2006	11303
FBtr0343846	1341364	1342094	1335513	2	4	2008	13188
FBtr0091926	1343442	1344170	1342094	2	4	2012	12302
FBtr0305553	1344399	1345134	1344170	1	2	2016	12973
FBtr0077924	1344460	1345134	1345134	1	1	2018	12973
FBtr0077925	1344460	1345134	1345134	1	2	2019	12973
FBtr0077948	1351727	1352867	1345134	2	2	2021	11477
FBtr0343845	1351804	1352867	1352867	2	2	2023	11477
FBtr0077947	1352969	1354108	1352867	2	2	2025	12059
FBtr0077946	1354100	1354918	1354108	2	1	2027	13508
FBtr0077944	1354910	1355923	1354918	2	2	2028	13032
FBtr0301010	1358924	1359789	1355923	2	4	2030	11513
FBtr0077943	1358924	1359789	1359789	2	5	2034	11513
FBtr0343844	1359836	1361820	1359789	2	6	2039	13024
FBtr0077942	1359982	1361734	1361820	2	6	2045	13024
FBtr0329947	1359982	1361734	1361820	2	6	2051	13024
FBtr0343838	1367995	1369049	1361820	1	3	2057	13703
FBtr0077926	1368088	1369049	1369049	1	3	2060	13703
FBtr0343839	1368088	1369049	1369049	1	4	2063	13703
FBtr0077941	1380085	1420452	1369049	2	14	2067	12069
FBtr0329985	1380085	1420452	1420452	2	14	2081	12069
FBtr0308744	1428473	1428980	1420452	1	1	2095	12844
FBtr0343841	1428473	1429158	1428980	1	1	2096	12844
FBtr0343842	1442626	1443831	1429158	1	1	2097	12915
FBtr0308745	1442725	1443315	1443831	1	1	2098	12915
FBtr0077929	1492294	1493644	1443831	1	1	2099	11981
FBtr0334817	1492294	1493858	1493644	1	1	2100	11981
FBtr0077930	1494069	1495455	1493858	1	1	2101	11852
FBtr0334818	1495459	1497070	1495455	1	1	2102	13637
FBtr0077931	1495728	1497070	1497070	1	1	2103	13637
FBtr0077932	1497242	1498582	1497070	1	1	2104	12908
FBtr0077939	1498454	1500285	1498582	2	3	2105	13021
FBtr0077938	1498454	1500285	1500285	2	3	2108	13021
FBtr0077937	1498454	1500428	1500285	2	4	2111	13021
FBtr0077936	1498454	1500437	1500428	2	4	2115	13021
FBtr0334822	1498454	1500607	1500437	2	4	2119	13021
FBtr0334821	1498454	1500607	1500607	2	4	2123	13021
FBtr0334820	1500783	1502903	1500607	2	4	2127	13826
FBtr0077933	1500834	1502903	1502903	2	4	2131	13826
FBtr0077919	1516794	1517477	1502903	2	1	2135	11683
FBtr0114554	1517532	1518147	1517477	2	1	2136	12504
FBtr0077873	1520490	1522155	1518147	1	4	2137	12086
FBtr0077874	1522696	1524256	1522155	1	4	2141	13626
FBtr0474152	1555128	1608403	1524256	1	10	2145	11850
FBtr0474154	1555128	1608403	1608403	1	10	2155	11850
FBtr0310017	1555128	1608403	1608403	1	10	2165	11850
FBtr0344146	1555128	1608403	1608403	1	9	2175	11850
FBtr0474153	1555128	1608403	1608403	1	10	2184	11850
FBtr0310018	1555128	1608403	1608403	1	10	2194	11850
FBtr0310020	1555128	1608403	1608403	1	10	2204	11850
FBtr0310019	1555128	1609388	1608403	1	10	2214	11850
FBtr0077917	1584865	1587154	1609388	2	2	2224	11299
FBtr0077916	1594821	1611156	1609388	2	5	2226	11833
FBtr0077876	1611409	1612575	1611156	1	2	2231	11602
FBtr0334842	1612428	1614159	1612575	2	3	2233	13137
FBtr0334843	1612546	1614159	1614159	2	3	2236	13137
FBtr0077915	1612695	1614159	1614159	2	3	2239	13137
FBtr0303933	1651257	1698616	1614159	1	7	2242	12481
FBtr0303935	1651257	1698616	1698616	1	8	2249	12481
FBtr0077877	1651257	1698616	1698616	1	7	2257	12481
FBtr0307047	1651257	1704681	1698616	1	7	2264	12481
FBtr0077878	1667846	1697836	1704681	1	6	2271	12481
FBtr0303934	1667846	1698616	1704681	1	8	2277	12481
FBtr0077881	1704901	1706776	1704681	1	2	2285	12853
FBtr0331630	1705130	1706961	1706776	1	2	2287	12853
FBtr0077912	1707131	1710420	1706961	2	10	2289	12600
FBtr0333542	1710461	1711364	1710420	1	3	2299	12710
FBtr0077882	1710461	1711464	1711364	1	3	2302	12710
FBtr0333545	1711301	1715850	1711464	2	7	2305	11909
FBtr0077911	1711301	1715850	1715850	2	7	2312	11909
FBtr0333544	1711599	1715850	1715850	2	7	2319	11909
FBtr0306167	1716243	1724387	1715850	2	7	2326	12783
FBtr0305618	1716243	1724387	1724387	2	7	2333	12783
FBtr0077910	1716898	1724387	1724387	2	7	2340	12783
FBtr0077906	1724767	1729635	1724387	2	4	2347	11309
FBtr0077909	1724973	1727716	1729635	2	2	2351	11309
FBtr0077908	1724973	1728462	1729635	2	4	2353	11309
FBtr0077907	1724973	1728462	1729635	2	4	2357	11309
FBtr0077905	1724973	1729635	1729635	2	4	2361	11309
FBtr0302115	1725059	1727716	1729635	2	2	2365	11309
FBtr0077883	1728731	1729574	1729635	1	1	2367	12459
FBtr0345430	1728731	1729761	1729635	1	1	2368	12459
FBtr0077884	1729886	1731069	1729761	1	1	2369	11281
FBtr0333543	1731032	1732355	1731069	2	3	2370	12074
FBtr0077904	1731357	1732355	1732355	2	3	2373	12074
FBtr0077885	1732523	1750611	1732355	1	12	2376	12246
FBtr0077886	1737466	1750611	1750611	1	12	2388	12246
FBtr0077903	1750686	1752121	1750611	2	1	2400	11219
FBtr0077887	1752307	1752847	1752121	1	1	2401	12643
FBtr0077902	1755252	1756450	1752847	2	2	2402	12305
FBtr0077901	1758285	1759092	1756450	2	2	2404	12722
FBtr0077888	1784061	1785285	1759092	1	2	2406	12512
FBtr0310114	1789140	1790360	1785285	2	2	2408	12260
FBtr0077899	1790616	1791822	1790360	2	2	2410	13689
FBtr0100188	1792056	1793267	1791822	2	2	2412	11274
FBtr0077897	1793667	1794916	1793267	2	2	2414	12179
FBtr0077896	1821255	1823330	1794916	2	1	2416	13296
FBtr0473603	1824171	1826499	1823330	2	5	2417	11853
FBtr0473602	1824272	1826499	1826499	2	5	2422	11853
FBtr0077894	1831626	1832564	1826499	2	2	2427	11730
FBtr0334823	1836537	1858549	1832564	1	13	2429	12235
FBtr0089786	1836537	1858549	1858549	1	13	2442	12235
FBtr0304911	1836537	1858549	1858549	1	12	2455	12235
FBtr0077893	1858608	1880671	1858549	2	12	2467	13676
FBtr0304597	1858608	1880671	1880671	2	11	2479	13676
FBtr0334826	1858608	1881479	1880671	2	13	2490	13676
FBtr0077891	1869802	1870955	1881479	1	1	2503	12178
FBtr0334824	1869802	1871031	1881479	1	1	2504	12178
FBtr0473590	1882007	1883213	1881479	2	1	2505	11229
FBtr0473589	1882256	1883213	1883213	2	1	2506	11229
FBtr0113012	1884621	1943460	1883213	1	19	2507	11476
FBtr0333007	1884621	1943460	1943460	1	18	2526	11476
FBtr0077811	1884621	1943817	1943460	1	19	2544	11476
FBtr0333006	1911741	1943817	1943817	1	20	2563	11476
FBtr0309828	1911741	1943817	1943817	1	19	2583	11476
FBtr0113011	1911741	1944288	1943817	1	18	2602	11476
FBtr0110882	1927752	1943938	1944288	1	17	2620	11476
FBtr0110883	1927752	1943946	1944288	1	18	2637	11476
FBtr0333008	1945149	1945708	1944288	2	1	2655	11334
FBtr0077871	1945224	1945708	1945708	2	1	2656	11334
FBtr0307516	1945814	1946727	1945708	2	3	2657	11360
FBtr0330201	1950238	1954552	1946727	2	2	2660	13099
FBtr0077870	1950238	1954552	1954552	2	2	2662	13099
FBtr0330202	1950238	1954552	1954552	2	2	2664	13099
FBtr0330200	1950238	1970361	1954552	2	2	2666	13099
FBtr0334758	1973956	1975412	1970361	1	4	2668	12589
FBtr0077813	1974111	1975412	1975412	1	4	2672	12589
FBtr0077869	1975462	1980754	1975412	2	5	2676	12048
FBtr0077814	1981175	1982098	1980754	1	3	2681	12857
FBtr0077815	1982216	1984513	1982098	1	4	2684	11282
